epoch,loss,mae,mse,val_loss,val_mae,val_mse
0,0.13392072916030884,0.28470006585121155,0.13392072916030884,0.1994623988866806,0.34544992446899414,0.1994623988866806
1,0.062331750988960266,0.18623971939086914,0.062331750988960266,0.06029527261853218,0.17671892046928406,0.06029527261853218
2,0.042256101965904236,0.15258179605007172,0.042256101965904236,0.06304294615983963,0.198198139667511,0.06304294615983963
3,0.03637902811169624,0.1419582962989807,0.03637902811169624,0.07623963057994843,0.21766528487205505,0.07623963057994843
4,0.03179953619837761,0.13264209032058716,0.03179953619837761,0.05249469727277756,0.17233122885227203,0.05249469727277756
5,0.02765120379626751,0.12413406372070312,0.02765120379626751,0.050346747040748596,0.16134275496006012,0.050346747040748596
6,0.025232020765542984,0.11761929839849472,0.025232020765542984,0.06678929924964905,0.1752472221851349,0.06678929924964905
7,0.02305123396217823,0.11281312257051468,0.02305123396217823,0.06230020150542259,0.17662616074085236,0.06230020150542259
8,0.020721035078167915,0.10500304400920868,0.020721035078167915,0.04975627735257149,0.16341626644134521,0.04975627735257149
9,0.018968965858221054,0.10028571635484695,0.018968965858221054,0.05046479403972626,0.16624443233013153,0.05046479403972626
10,0.018958041444420815,0.10023507475852966,0.018958041444420815,0.05511581525206566,0.17709828913211823,0.05511581525206566
11,0.016749408096075058,0.09356065094470978,0.016749408096075058,0.05178801715373993,0.15739257633686066,0.05178801715373993
12,0.015029069036245346,0.08796881884336472,0.015029069036245346,0.05271980166435242,0.17788587510585785,0.05271980166435242
13,0.015381090342998505,0.0894690603017807,0.015381090342998505,0.04944230988621712,0.16802763938903809,0.04944230988621712
14,0.015600590966641903,0.08992121368646622,0.015600590966641903,0.04625357314944267,0.1600133776664734,0.04625357314944267
15,0.014103559777140617,0.08496536314487457,0.014103559777140617,0.05188586935400963,0.16023565828800201,0.05188586935400963
16,0.013461588881909847,0.08309032022953033,0.013461588881909847,0.04908575117588043,0.1612691730260849,0.04908575117588043
17,0.013199884444475174,0.08185028284788132,0.013199884444475174,0.049221668392419815,0.1618064045906067,0.049221668392419815
18,0.012844969518482685,0.08061408251523972,0.012844969518482685,0.04323665052652359,0.14036501944065094,0.04323665052652359
19,0.013653361238539219,0.08362822234630585,0.013653361238539219,0.03799375519156456,0.13786032795906067,0.03799375519156456
20,0.011843881569802761,0.07685721665620804,0.011843881569802761,0.046882349997758865,0.16195623576641083,0.046882349997758865
21,0.011557490564882755,0.07530882209539413,0.011557490564882755,0.04481768608093262,0.14679783582687378,0.04481768608093262
22,0.011226871982216835,0.07420212775468826,0.011226871982216835,0.045052703469991684,0.15113084018230438,0.045052703469991684
23,0.010499659925699234,0.07145091146230698,0.010499659925699234,0.052190423011779785,0.1616443246603012,0.052190423011779785
24,0.010676995851099491,0.07222200185060501,0.010676995851099491,0.04675832390785217,0.15933577716350555,0.04675832390785217
25,0.010475587099790573,0.07120459526777267,0.010475587099790573,0.06131868436932564,0.18448272347450256,0.06131868436932564
26,0.010821057483553886,0.07270654290914536,0.010821057483553886,0.04035472497344017,0.141082301735878,0.04035472497344017
27,0.00998619757592678,0.06937924772500992,0.00998619757592678,0.04198094457387924,0.1469259411096573,0.04198094457387924
28,0.0101141557097435,0.07017162442207336,0.0101141557097435,0.04677610099315643,0.16746452450752258,0.04677610099315643
29,0.009930180385708809,0.06976119428873062,0.009930180385708809,0.04285354167222977,0.14748185873031616,0.04285354167222977
30,0.011407370679080486,0.0745973289012909,0.011407370679080486,0.05063489452004433,0.1716228723526001,0.05063489452004433
31,0.009469070471823215,0.06721150130033493,0.009469070471823215,0.044878240674734116,0.15413594245910645,0.044878240674734116
32,0.008983367122709751,0.06505180895328522,0.008983367122709751,0.05115606263279915,0.165262833237648,0.05115606263279915
33,0.00921360682696104,0.06626255810260773,0.00921360682696104,0.04233980178833008,0.13735949993133545,0.04233980178833008
34,0.00867842324078083,0.06367040425539017,0.00867842324078083,0.0451061837375164,0.15095862746238708,0.0451061837375164
35,0.008627924136817455,0.06366799026727676,0.008627924136817455,0.04638636112213135,0.1561085730791092,0.04638636112213135
36,0.0098954439163208,0.06975485384464264,0.0098954439163208,0.043014030903577805,0.15036611258983612,0.043014030903577805
37,0.008564703166484833,0.06365841627120972,0.008564703166484833,0.040689148008823395,0.1470441222190857,0.040689148008823395
38,0.008311574347317219,0.062195807695388794,0.008311574347317219,0.04385779798030853,0.14970915019512177,0.04385779798030853
39,0.008009539917111397,0.060728996992111206,0.008009539917111397,0.0434814877808094,0.14034031331539154,0.0434814877808094
40,0.008762058801949024,0.06449484080076218,0.008762058801949024,0.03929310292005539,0.1251600831747055,0.03929310292005539
41,0.008308621123433113,0.06246913596987724,0.008308621123433113,0.045165445655584335,0.1397632509469986,0.045165445655584335
42,0.007728989236056805,0.059560324996709824,0.007728989236056805,0.04586193338036537,0.14792212843894958,0.04586193338036537
43,0.007880833931267262,0.06088325381278992,0.007880833931267262,0.03433089330792427,0.12437165528535843,0.03433089330792427
44,0.007925093173980713,0.06076832115650177,0.007925093173980713,0.04312187433242798,0.13988074660301208,0.04312187433242798
45,0.0077804084867239,0.0600108839571476,0.0077804084867239,0.03950527682900429,0.13494527339935303,0.03950527682900429
46,0.007641151547431946,0.05955031141638756,0.007641151547431946,0.04294949397444725,0.13730531930923462,0.04294949397444725
47,0.0077884383499622345,0.060676366090774536,0.0077884383499622345,0.03797624260187149,0.12922610342502594,0.03797624260187149
48,0.007805193774402142,0.0605037547647953,0.007805193774402142,0.03685496374964714,0.12502124905586243,0.03685496374964714
49,0.007382267154753208,0.058527518063783646,0.007382267154753208,0.03823823854327202,0.12607096135616302,0.03823823854327202
50,0.007456026040017605,0.05889531224966049,0.007456026040017605,0.04492419958114624,0.1448131650686264,0.04492419958114624
51,0.007624472491443157,0.06014551594853401,0.007624472491443157,0.03453485295176506,0.12533098459243774,0.03453485295176506
52,0.0071115740574896336,0.05713270232081413,0.0071115740574896336,0.04178084060549736,0.1295573115348816,0.04178084060549736
53,0.007063208147883415,0.05703530088067055,0.007063208147883415,0.048988889902830124,0.13374751806259155,0.048988889902830124
54,0.007339476607739925,0.058819178491830826,0.007339476607739925,0.031230244785547256,0.1169114038348198,0.031230244785547256
55,0.007079823408275843,0.0573003888130188,0.007079823408275843,0.038924362510442734,0.12003660202026367,0.038924362510442734
56,0.007102970499545336,0.05747197940945625,0.007102970499545336,0.03127757087349892,0.1085970550775528,0.03127757087349892
57,0.007228135596960783,0.05837264284491539,0.007228135596960783,0.03722640499472618,0.11924979090690613,0.03722640499472618
58,0.006940725725144148,0.05663815140724182,0.006940725725144148,0.040758710354566574,0.12818682193756104,0.040758710354566574
59,0.007145217154175043,0.057751160115003586,0.007145217154175043,0.03343788906931877,0.12061717361211777,0.03343788906931877
60,0.00689178379252553,0.056168332695961,0.00689178379252553,0.04141409695148468,0.12283436208963394,0.04141409695148468
61,0.007253097370266914,0.05861756578087807,0.007253097370266914,0.03238671272993088,0.11849483102560043,0.03238671272993088
62,0.00663427310064435,0.05539553239941597,0.00663427310064435,0.03081304021179676,0.11593753844499588,0.03081304021179676
63,0.006808679085224867,0.0561818890273571,0.006808679085224867,0.03478497639298439,0.10924770683050156,0.03478497639298439
64,0.00674609886482358,0.055771756917238235,0.00674609886482358,0.03381110355257988,0.10997916758060455,0.03381110355257988
65,0.006574239581823349,0.05520479753613472,0.006574239581823349,0.03957892954349518,0.11777199059724808,0.03957892954349518
66,0.0066611687652766705,0.05536208301782608,0.0066611687652766705,0.03680843114852905,0.1255011260509491,0.03680843114852905
67,0.00678562605753541,0.056135144084692,0.00678562605753541,0.03631078451871872,0.11927511543035507,0.03631078451871872
68,0.006673826836049557,0.05578494071960449,0.006673826836049557,0.029315976426005363,0.1037718653678894,0.029315976426005363
69,0.0067186178639531136,0.056150007992982864,0.0067186178639531136,0.032279122620821,0.11184325814247131,0.032279122620821
70,0.00654024351388216,0.05467213690280914,0.00654024351388216,0.04260650649666786,0.12146265804767609,0.04260650649666786
71,0.006705897394567728,0.05606468766927719,0.006705897394567728,0.03600522130727768,0.11296337097883224,0.03600522130727768
72,0.006500545423477888,0.05466955155134201,0.006500545423477888,0.03389779105782509,0.11045921593904495,0.03389779105782509
73,0.0067480565048754215,0.05616164579987526,0.0067480565048754215,0.030550507828593254,0.10056591033935547,0.030550507828593254
74,0.006487597245723009,0.05493030697107315,0.006487597245723009,0.02901281975209713,0.10584098845720291,0.02901281975209713
75,0.006390816066414118,0.05420656502246857,0.006390816066414118,0.027239620685577393,0.10225749760866165,0.027239620685577393
76,0.006338401697576046,0.0539156012237072,0.006338401697576046,0.03465906158089638,0.11216548085212708,0.03465906158089638
77,0.006283268332481384,0.0536658875644207,0.006283268332481384,0.02774638682603836,0.10684572160243988,0.02774638682603836
78,0.006395746022462845,0.054388564079999924,0.006395746022462845,0.03406599536538124,0.11186002939939499,0.03406599536538124
79,0.006529262289404869,0.05502520874142647,0.006529262289404869,0.028111817315220833,0.09698160737752914,0.028111817315220833
80,0.006444653961807489,0.05472950637340546,0.006444653961807489,0.03239802271127701,0.10302185267210007,0.03239802271127701
81,0.0063125938177108765,0.05413828045129776,0.0063125938177108765,0.031564608216285706,0.11058004945516586,0.031564608216285706
82,0.006367943715304136,0.05458324775099754,0.006367943715304136,0.026497967541217804,0.09664984047412872,0.026497967541217804
83,0.006344049237668514,0.05409732833504677,0.006344049237668514,0.031139027327299118,0.11047966033220291,0.031139027327299118
84,0.006230635102838278,0.05356905236840248,0.006230635102838278,0.033587802201509476,0.10214080661535263,0.033587802201509476
85,0.006296237464994192,0.05411209911108017,0.006296237464994192,0.029260315001010895,0.10137099027633667,0.029260315001010895
86,0.006167456042021513,0.053350143134593964,0.006167456042021513,0.03402569517493248,0.10977257788181305,0.03402569517493248
87,0.006184938829392195,0.05322115495800972,0.006184938829392195,0.027088791131973267,0.09961170703172684,0.027088791131973267
88,0.00621416000649333,0.05361137166619301,0.00621416000649333,0.0373922660946846,0.10586504638195038,0.0373922660946846
89,0.006181471981108189,0.053481876850128174,0.006181471981108189,0.031024951487779617,0.10504090785980225,0.031024951487779617
90,0.006284098140895367,0.053862668573856354,0.006284098140895367,0.024622661992907524,0.09328363835811615,0.024622661992907524
91,0.0064854868687689304,0.0551145114004612,0.0064854868687689304,0.02558211423456669,0.097836934030056,0.02558211423456669
92,0.006180123891681433,0.053482405841350555,0.006180123891681433,0.029330052435398102,0.09667500853538513,0.029330052435398102
93,0.0060984487645328045,0.05286937206983566,0.0060984487645328045,0.03509478643536568,0.10378091037273407,0.03509478643536568
94,0.006125279236584902,0.053161054849624634,0.006125279236584902,0.03480313718318939,0.10603465139865875,0.03480313718318939
95,0.006175791844725609,0.05346403643488884,0.006175791844725609,0.04298445209860802,0.11524447798728943,0.04298445209860802
96,0.006125819403678179,0.053096938878297806,0.006125819403678179,0.036895472556352615,0.11027590185403824,0.036895472556352615
97,0.006045506801456213,0.05273191258311272,0.006045506801456213,0.04017961025238037,0.10932142287492752,0.04017961025238037
98,0.007079677656292915,0.057649239897727966,0.007079677656292915,0.031401194632053375,0.10578937828540802,0.031401194632053375
99,0.005995818413794041,0.05261892080307007,0.005995818413794041,0.032076552510261536,0.10613095760345459,0.032076552510261536
